"cust_id"	"sales_total"	"num_of_orders"	"gender"	"per_order"
100781	544.54	2	"M"	272.27
100782	2393.59	8	"F"	299.19875
100783	50.35	2	"F"	25.175
100784	272.22	1	"F"	272.22
100785	253.57	2	"F"	126.785
100786	120.28	2	"M"	60.14
100787	30.93	1	"M"	30.93
100788	212.82	3	"M"	70.94
100789	627.31	5	"M"	125.462
100790	260.57	1	"M"	260.57
100791	348.92	2	"M"	174.46
100792	154.04	3	"M"	51.3466666666667
100793	441.94	1	"F"	441.94
100794	333.83	2	"F"	166.915
100795	104.25	3	"F"	34.75
100796	48.74	2	"F"	24.37
100797	128.91	1	"F"	128.91
100798	241.8	4	"M"	60.45
100799	161.59	3	"M"	53.8633333333333
100800	34.6923095	2	"F"	17.34615475
100801	223.39	1	"M"	223.39
100802	235.61	1	"F"	235.61
100803	262.56	2	"F"	131.28
100804	104.71	3	"M"	34.9033333333333
100805	643.36	5	"M"	128.672
100806	201.78	2	"M"	100.89
100807	377.48	3	"M"	125.826666666667
100808	189.73	2	"F"	94.865
100809	125.88	2	"M"	62.94
100810	46.28	1	"F"	46.28
100811	256.52	4	"M"	64.13
100812	31.86834681	2	"F"	15.934173405
100813	91.41	3	"F"	30.47
100814	74.65	1	"F"	74.65
100815	289.9	3	"M"	96.6333333333333
100816	338.15	3	"M"	112.716666666667
100817	272.81	3	"F"	90.9366666666667
100818	69.9	1	"F"	69.9
100819	215.17	4	"M"	53.7925
100820	174.59	3	"F"	58.1966666666667
100821	65.55	2	"F"	32.775
100822	216.42	2	"F"	108.21
100823	72.26	2	"M"	36.13
100824	268.21	4	"M"	67.0525
100825	617.75	6	"M"	102.958333333333
100826	461.98	2	"M"	230.99
100827	381.33	2	"F"	190.665
100828	107.32	2	"F"	53.66
100829	178.33	2	"M"	89.165
100830	1308.77	6	"F"	218.128333333333
100831	183.14	2	"M"	91.57
100832	245.53	3	"F"	81.8433333333333
100833	71.54514901	2	"F"	35.772574505
100834	921.29	2	"F"	460.645
100835	165.21	2	"F"	82.605
100836	437.48	2	"M"	218.74
100837	63.94890392	1	"M"	63.94890392
100838	85.12	1	"M"	85.12
100839	43.5	1	"M"	43.5
100840	946.92	6	"M"	157.82
100841	380.26	3	"F"	126.753333333333
100842	58.25	2	"F"	29.125
100843	194.81	2	"F"	97.405
100844	164.2	1	"F"	164.2
100845	199.94	2	"M"	99.97
100846	178.22	3	"M"	59.4066666666667
100847	35.29851392	3	"M"	11.7661713066667
100848	113.02	2	"F"	56.51
100849	135.56	2	"M"	67.78
100850	75.9	2	"F"	37.95
100851	57.13	2	"F"	28.565
100852	35.38	1	"F"	35.38
100853	584.13	3	"M"	194.71
100854	132.35	3	"F"	44.1166666666667
100855	410.39	2	"M"	205.195
100856	1170.98	5	"M"	234.196
100857	61.32	2	"F"	30.66
100858	138.96	2	"M"	69.48
100859	50.25	2	"F"	25.125
100860	71.28	2	"F"	35.64
100861	176.57	2	"M"	88.285
100862	1320.8	8	"F"	165.1
100863	78.17	2	"M"	39.085
100864	83.85	3	"M"	27.95
100865	95.59	2	"F"	47.795
100866	996.59	5	"M"	199.318
100867	176.42	2	"F"	88.21
100868	37.05	1	"M"	37.05
100869	180.57	2	"F"	90.285
100870	258.62	2	"M"	129.31
100871	407.4	3	"M"	135.8
100872	295.95	3	"F"	98.65
100873	328.93	3	"M"	109.643333333333
100874	1048.72	5	"F"	209.744
100875	296.93	1	"F"	296.93
100876	83.83	2	"M"	41.915
100877	50.6	3	"F"	16.8666666666667
100878	78.46	3	"F"	26.1533333333333
100879	348.72	1	"F"	348.72
100880	129.61	1	"F"	129.61
100881	262.41	3	"M"	87.47
100882	46.52	2	"M"	23.26
100883	335.36	2	"F"	167.68
100884	123.06	2	"M"	61.53
100885	3649.93	10	"F"	364.993
100886	435.76	2	"F"	217.88
100887	1253.28	10	"M"	125.328
100888	768.22	5	"F"	153.644
100889	48.36	1	"M"	48.36
100890	154.65	2	"M"	77.325
100891	903.43	6	"F"	150.571666666667
100892	324.56	2	"F"	162.28
100893	58.97	3	"M"	19.6566666666667
100894	270.23	3	"F"	90.0766666666667
100895	121.93	2	"F"	60.965
100896	95.06	3	"F"	31.6866666666667
100897	1442.13	7	"M"	206.018571428571
100898	211.4	2	"M"	105.7
100899	81.01	2	"F"	40.505
100900	1516.49	6	"F"	252.748333333333
100901	370.79	1	"M"	370.79
100902	454.36	3	"M"	151.453333333333
100903	60.37	2	"F"	30.185
100904	223.41	2	"M"	111.705
100905	121.64	2	"M"	60.82
100906	96.19	3	"F"	32.0633333333333
100907	102.76	1	"F"	102.76
100908	96.32	1	"M"	96.32
100909	81.47605326	1	"M"	81.47605326
100910	150.55	1	"F"	150.55
100911	243.21	3	"F"	81.07
100912	67.18	1	"M"	67.18
100913	40.71	2	"F"	20.355
100914	232.83	3	"F"	77.61
100915	135.52	3	"M"	45.1733333333333
100916	80.05	3	"F"	26.6833333333333
100917	411.76	2	"M"	205.88
100918	374.56	4	"M"	93.64
100919	296.4	3	"F"	98.8
100920	75.63	3	"M"	25.21
100921	163.86	3	"F"	54.62
100922	36.39	1	"M"	36.39
100923	81.51053117	2	"F"	40.755265585
100924	45.44	2	"F"	22.72
100925	166.33	3	"M"	55.4433333333333
100926	118.36	1	"F"	118.36
100927	567.31	5	"F"	113.462
100928	381.4	4	"M"	95.35
100929	151.61	2	"M"	75.805
100930	48.93	1	"M"	48.93
100931	73.91	2	"M"	36.955
100932	118.35	2	"M"	59.175
100933	216	3	"F"	72
100934	192.98	2	"F"	96.49
100935	96.65	3	"F"	32.2166666666667
100936	118.69	1	"M"	118.69
100937	150.18	2	"F"	75.09
100938	95.46	2	"F"	47.73
100939	166.14	2	"M"	83.07
100940	70.81	3	"F"	23.6033333333333
100941	909.4	3	"M"	303.133333333333
100942	57.44	2	"F"	28.72
100943	1770.28	9	"M"	196.697777777778
100944	311.86	4	"F"	77.965
100945	147.43	1	"M"	147.43
100946	86.26	1	"F"	86.26
100947	194.86	2	"M"	97.43
100948	212.16	2	"M"	106.08
100949	47.7	1	"F"	47.7
100950	232.27	3	"M"	77.4233333333333
100951	266.84	3	"M"	88.9466666666667
100952	97.6	2	"F"	48.8
100953	56.22	2	"F"	28.11
100954	85.66	2	"M"	42.83
100955	32.8	1	"F"	32.8
100956	131.36	2	"F"	65.68
100957	220.04	3	"F"	73.3466666666667
100958	237.34	1	"F"	237.34
100959	30.06	1	"M"	30.06
100960	274.5	1	"F"	274.5
100961	105.2	1	"M"	105.2
100962	840.26	6	"M"	140.043333333333
100963	48.14	2	"M"	24.07
100964	77.89	2	"F"	38.945
100965	124.6	1	"F"	124.6
100966	77.43	3	"M"	25.81
100967	352.12	2	"F"	176.06
100968	334.25	3	"F"	111.416666666667
100969	66.29	3	"F"	22.0966666666667
100970	495.6	2	"M"	247.8
100971	263.15	4	"F"	65.7875
100972	783.78	5	"F"	156.756
100973	209.81	3	"M"	69.9366666666667
100974	294.86	1	"M"	294.86
100975	59.16	2	"F"	29.58
100976	33.35	2	"F"	16.675
100977	155.71	3	"F"	51.9033333333333
100978	34.28	2	"F"	17.14
100979	88.21	1	"M"	88.21
100980	47.28	2	"F"	23.64
100981	107.11	2	"F"	53.555
100982	263.42	3	"F"	87.8066666666667
100983	72.29	2	"M"	36.145
100984	134.74	2	"M"	67.37
100985	158.01	1	"F"	158.01
100986	162.37	2	"M"	81.185
100987	217.38	4	"M"	54.345
100988	393.14	2	"M"	196.57
100989	713.59	4	"F"	178.3975
100990	67.86	2	"M"	33.93
100991	590.43	3	"F"	196.81
100992	579.76	4	"M"	144.94
100993	1020.63	8	"M"	127.57875
100994	386.89	4	"M"	96.7225
100995	61.87	2	"F"	30.935
100996	206.56	2	"M"	103.28
100997	77.75	2	"M"	38.875
100998	33.07	1	"M"	33.07
100999	57.08	2	"F"	28.54
101000	525.08	6	"M"	87.5133333333333
101001	229.16	2	"F"	114.58
101002	289.22	1	"M"	289.22
101003	103.6	3	"M"	34.5333333333333
101004	258.63	1	"F"	258.63
101005	105.31	1	"F"	105.31
101006	168.56	2	"F"	84.28
101007	567.66	4	"M"	141.915
101008	51.37	1	"F"	51.37
101009	263.88	3	"F"	87.96
101010	542.63	2	"M"	271.315
101011	288.09	1	"M"	288.09
101012	203.18	3	"F"	67.7266666666667
101013	615.53	3	"F"	205.176666666667
101014	101.01	3	"F"	33.67
101015	78.38011838	2	"F"	39.19005919
101016	539.7	3	"M"	179.9
101017	61.47332991	2	"F"	30.736664955
101018	152.46	2	"F"	76.23
101019	286.36	2	"F"	143.18
101020	239.63	3	"F"	79.8766666666667
101021	70.51	3	"M"	23.5033333333333
101022	238.4	3	"F"	79.4666666666667
101023	124.94	2	"F"	62.47
101024	174.22	2	"M"	87.11
101025	256.5	2	"M"	128.25
101026	788.49	3	"M"	262.83
101027	75	2	"F"	37.5
101028	238.86	4	"F"	59.715
101029	259.12	3	"F"	86.3733333333333
101030	320.56	3	"F"	106.853333333333
101031	61.79	2	"M"	30.895
101032	97.13	2	"M"	48.565
101033	51.41	2	"M"	25.705
101034	69.35	3	"M"	23.1166666666667
101035	71.03	2	"F"	35.515
101036	105.17	3	"M"	35.0566666666667
101037	432.92	2	"M"	216.46
101038	38.89	1	"F"	38.89
101039	104.3	2	"M"	52.15
101040	36.55	1	"F"	36.55
101041	49.11	1	"M"	49.11
101042	373.88	1	"M"	373.88
101043	97.33	1	"F"	97.33
101044	254.76	4	"F"	63.69
101045	229.82	2	"F"	114.91
101046	275.73	2	"M"	137.865
101047	83.52	1	"F"	83.52
101048	149.8	1	"F"	149.8
101049	30.87	1	"M"	30.87
101050	345.91	2	"F"	172.955
101051	660.55	4	"M"	165.1375
101052	263.12	2	"M"	131.56
101053	125.34	2	"F"	62.67
101054	109.48	1	"M"	109.48
101055	435.16	1	"F"	435.16
101056	36.93	1	"F"	36.93
101057	161.06	3	"F"	53.6866666666667
101058	345.43	2	"M"	172.715
101059	57.58610239	3	"F"	19.1953674633333
101060	110.2	1	"F"	110.2
101061	126.9	2	"F"	63.45
101062	108.33	3	"M"	36.11
101063	223.91	3	"F"	74.6366666666667
101064	138.09	1	"F"	138.09
101065	237.15	3	"F"	79.05
101066	1778.48	9	"F"	197.608888888889
101067	56.75	3	"F"	18.9166666666667
101068	319.31	2	"M"	159.655
101069	603.29	6	"F"	100.548333333333
101070	493.1	3	"F"	164.366666666667
101071	150.36	2	"F"	75.18
101072	41.79	2	"F"	20.895
101073	653.94	3	"F"	217.98
101074	236.89	1	"M"	236.89
101075	233.41	1	"M"	233.41
101076	72.75	3	"F"	24.25
101077	448.71	1	"F"	448.71
101078	38.2	1	"M"	38.2
101079	473.27	3	"F"	157.756666666667
101080	70.9526932	2	"F"	35.4763466
101081	119.87	3	"F"	39.9566666666667
101082	85.34	2	"F"	42.67
101083	76.22	1	"M"	76.22
101084	789.02	5	"F"	157.804
101085	666	3	"F"	222
101086	110.86	2	"F"	55.43
101087	211.67	3	"F"	70.5566666666667
101088	208.65	2	"M"	104.325
101089	138.14	2	"M"	69.07
101090	248.2	3	"M"	82.7333333333333
101091	65.37	3	"M"	21.79
101092	47.5	2	"M"	23.75
101093	73.82	1	"F"	73.82
101094	237.25	3	"M"	79.0833333333333
101095	129.17	1	"F"	129.17
101096	38.44	2	"M"	19.22
101097	79.53	2	"F"	39.765
101098	117.79	2	"F"	58.895
101099	803.16	3	"M"	267.72
101100	374.6	4	"F"	93.65
101101	493.1	3	"M"	164.366666666667
101102	69.14	2	"F"	34.57
101103	130.82	2	"M"	65.41
101104	56.95	3	"M"	18.9833333333333
101105	44.35	1	"F"	44.35
101106	222.72	3	"F"	74.24
101107	129.79	3	"F"	43.2633333333333
101108	195.87	2	"M"	97.935
101109	554.33	5	"F"	110.866
101110	90.5	2	"F"	45.25
101111	408.78	4	"F"	102.195
101112	117.12	2	"F"	58.56
101113	46.59	1	"F"	46.59
101114	977	4	"M"	244.25
101115	221.36	3	"F"	73.7866666666667
101116	57.41	1	"F"	57.41
101117	154.01	3	"F"	51.3366666666667
101118	178.06	2	"M"	89.03
101119	83.88	2	"F"	41.94
101120	68.75	2	"M"	34.375
101121	67.07	2	"F"	33.535
101122	157.58	3	"F"	52.5266666666667
101123	100.5	3	"F"	33.5
101124	84.99	2	"F"	42.495
101125	78.27	2	"F"	39.135
101126	64.42	2	"M"	32.21
101127	383.42	3	"F"	127.806666666667
101128	218.57	2	"F"	109.285
101129	153.81	2	"M"	76.905
101130	97.77	3	"M"	32.59
101131	152.54	3	"M"	50.8466666666667
101132	148.19	1	"F"	148.19
101133	59.13	2	"M"	29.565
101134	130.83	3	"M"	43.61
101135	94.41	1	"M"	94.41
101136	98.26	2	"F"	49.13
101137	520.56	2	"F"	260.28
101138	45.27861091	1	"F"	45.27861091
101139	135.28	2	"M"	67.64
101140	89.52	1	"M"	89.52
101141	141.03	2	"F"	70.515
101142	391.13	2	"M"	195.565
101143	2115.19	5	"F"	423.038
101144	176.56	2	"F"	88.28
101145	172.19	2	"M"	86.095
101146	190.52	2	"F"	95.26
101147	39.33	2	"M"	19.665
101148	505.05	4	"M"	126.2625
101149	90.72	1	"F"	90.72
101150	49.79	2	"F"	24.895
101151	40.37	1	"F"	40.37
101152	86.21	2	"F"	43.105
101153	156.98	2	"M"	78.49
101154	147.25	2	"M"	73.625
101155	64.12	2	"F"	32.06
101156	51.92	2	"F"	25.96
101157	412.12	1	"M"	412.12
101158	390.59	3	"M"	130.196666666667
101159	197.66	3	"F"	65.8866666666667
101160	240.99	2	"F"	120.495
101161	85.07	3	"F"	28.3566666666667
101162	184.23	2	"M"	92.115
101163	154.41	2	"F"	77.205
101164	199.44	2	"F"	99.72
101165	544.77	3	"M"	181.59
101166	68.51	2	"M"	34.255
101167	54.56	2	"M"	27.28
101168	93.61	1	"M"	93.61
101169	77.63	3	"F"	25.8766666666667
101170	228.65	2	"M"	114.325
101171	176.4	3	"M"	58.8
101172	433.34	2	"F"	216.67
101173	235.19	2	"F"	117.595
101174	443.53	4	"M"	110.8825
101175	173.33	2	"M"	86.665
101176	46.83	1	"F"	46.83
101177	880.21	6	"M"	146.701666666667
101178	1062.55	5	"M"	212.51
101179	57.57	3	"M"	19.19
101180	327.18	4	"M"	81.795
101181	299.06	1	"M"	299.06
101182	147.44	3	"M"	49.1466666666667
101183	95.62	2	"M"	47.81
101184	314.52	3	"F"	104.84
101185	96.94	1	"F"	96.94
101186	44.48	2	"F"	22.24
101187	112.59	3	"M"	37.53
101188	81.92	1	"M"	81.92
101189	471.4	3	"F"	157.133333333333
101190	798.61	4	"F"	199.6525
101191	203.89	3	"F"	67.9633333333333
101192	316.95	2	"M"	158.475
101193	168.43	2	"F"	84.215
101194	64.34	3	"M"	21.4466666666667
101195	183.86	1	"F"	183.86
101196	267.05	1	"F"	267.05
101197	253.38	3	"F"	84.46
101198	639.57	5	"F"	127.914
101199	46.18	1	"M"	46.18
101200	179.28	2	"M"	89.64
101201	300.3	2	"M"	150.15
101202	106.17	1	"F"	106.17
101203	39.61	1	"M"	39.61
101204	241.74	4	"M"	60.435
101205	694.78	5	"F"	138.956
101206	262.72	3	"M"	87.5733333333333
101207	553.63	6	"M"	92.2716666666667
101208	262.75	2	"F"	131.375
101209	43.87	1	"F"	43.87
101210	144.37	2	"F"	72.185
101211	293.97	3	"F"	97.99
101212	75.78	3	"M"	25.26
101213	114.42	2	"F"	57.21
101214	117.89	2	"F"	58.945
101215	238.5	3	"M"	79.5
101216	38.60862282	2	"F"	19.30431141
101217	77.45	1	"F"	77.45
101218	723.43	2	"M"	361.715
101219	110.32	2	"M"	55.16
101220	129.92	1	"M"	129.92
101221	50.7	2	"F"	25.35
101222	173.19	2	"F"	86.595
101223	45.75	1	"F"	45.75
101224	1851.2	8	"M"	231.4
101225	453.55	4	"M"	113.3875
101226	515.56	4	"F"	128.89
101227	83.46	2	"M"	41.73
101228	40.12	2	"M"	20.06
101229	302.96	2	"F"	151.48
101230	331.74	2	"F"	165.87
101231	355.54	3	"F"	118.513333333333
101232	70.07	1	"M"	70.07
101233	44.06	2	"M"	22.03
101234	436.47	2	"F"	218.235
101235	692.51	5	"M"	138.502
101236	1312.78	5	"M"	262.556
101237	89.75	3	"F"	29.9166666666667
101238	2030.63	11	"M"	184.602727272727
101239	166.94	2	"F"	83.47
101240	82.49	3	"M"	27.4966666666667
101241	631.41	2	"M"	315.705
101242	1872.14	5	"F"	374.428
101243	127.45	2	"M"	63.725
101244	485.08	3	"F"	161.693333333333
101245	269.75	2	"M"	134.875
101246	126.5	2	"M"	63.25
101247	2005.13	17	"F"	117.948823529412
101248	336.36	2	"M"	168.18
101249	117.31	1	"F"	117.31
101250	144.96	2	"F"	72.48
101251	127.14	2	"M"	63.57
101252	366.2	4	"F"	91.55
101253	783.97	4	"M"	195.9925
101254	186.17	3	"M"	62.0566666666667
101255	87.97042613	2	"F"	43.985213065
101256	106.81	2	"F"	53.405
101257	551.02	3	"F"	183.673333333333
101258	57.6	2	"F"	28.8
101259	338.17	3	"M"	112.723333333333
101260	70.02	1	"M"	70.02
101261	74.02	3	"M"	24.6733333333333
101262	313.62	3	"F"	104.54
101263	609.2	5	"F"	121.84
101264	197.39	2	"M"	98.695
101265	120.34	3	"F"	40.1133333333333
101266	222.27	3	"F"	74.09
101267	322.52	2	"F"	161.26
101268	49.54	1	"F"	49.54
101269	479.01	4	"M"	119.7525
101270	227.37	3	"F"	75.79
101271	80.73687858	2	"M"	40.36843929
101272	140.12	1	"M"	140.12
101273	45.13	2	"F"	22.565
101274	184.48	2	"F"	92.24
101275	361.04	4	"F"	90.26
101276	79.59	3	"F"	26.53
101277	351.38	3	"M"	117.126666666667
101278	346.8	3	"M"	115.6
101279	218.63	3	"F"	72.8766666666667
101280	316.03	3	"M"	105.343333333333
101281	31.27	1	"M"	31.27
101282	78.25	1	"M"	78.25
101283	153.98	2	"M"	76.99
101284	57.34	3	"M"	19.1133333333333
101285	194.83	3	"F"	64.9433333333333
101286	102.15	2	"M"	51.075
101287	358.93	4	"F"	89.7325
101288	201.72	4	"M"	50.43
101289	55.09	2	"M"	27.545
101290	556.18	2	"F"	278.09
101291	150.71	2	"F"	75.355
101292	73.47	1	"M"	73.47
101293	38.74	1	"F"	38.74
101294	191.78	1	"M"	191.78
101295	121.24	1	"M"	121.24
101296	232.51	2	"M"	116.255
101297	248.51	1	"M"	248.51
101298	63.01	3	"M"	21.0033333333333
101299	153.04	2	"M"	76.52
101300	118.12	2	"M"	59.06
101301	165.11	3	"M"	55.0366666666667
101302	907.55	5	"M"	181.51
101303	121.97	2	"F"	60.985
101304	81.43	2	"F"	40.715
101305	102.49	1	"M"	102.49
101306	59.78	2	"F"	29.89
101307	246.37	3	"F"	82.1233333333333
101308	581.99	5	"F"	116.398
101309	428.67	3	"M"	142.89
101310	168.56	2	"F"	84.28
101311	68.17	3	"F"	22.7233333333333
101312	56.64	3	"F"	18.88
101313	77.86	2	"F"	38.93
101314	255.35	2	"F"	127.675
101315	50.99	1	"M"	50.99
101316	95.52	2	"F"	47.76
101317	350.88	2	"M"	175.44
101318	74.38	2	"F"	37.19
101319	46.75	2	"M"	23.375
101320	42.43	1	"F"	42.43
101321	196.63	2	"M"	98.315
101322	140.94	1	"F"	140.94
101323	326.86	2	"M"	163.43
101324	1243.98	7	"F"	177.711428571429
101325	925.62	4	"F"	231.405
101326	101.1	1	"F"	101.1
101327	161.28	2	"M"	80.64
101328	56.6	3	"M"	18.8666666666667
101329	61.25	3	"M"	20.4166666666667
101330	197.58	2	"F"	98.79
101331	161.95	2	"F"	80.975
101332	93.58	2	"F"	46.79
101333	182.81	2	"F"	91.405
101334	646.57	3	"M"	215.523333333333
101335	92.41	3	"F"	30.8033333333333
101336	218	3	"M"	72.6666666666667
101337	242.89	3	"M"	80.9633333333333
101338	125.73	1	"M"	125.73
101339	92.5	3	"M"	30.8333333333333
101340	232.4	1	"F"	232.4
101341	246.7	3	"M"	82.2333333333333
101342	71.71	2	"F"	35.855
101343	655.37	6	"M"	109.228333333333
101344	597.6	5	"M"	119.52
101345	180.97	2	"F"	90.485
101346	76.5	1	"M"	76.5
101347	107.27	2	"M"	53.635
101348	220.93	4	"M"	55.2325
101349	40.53	2	"M"	20.265
101350	48.43	1	"F"	48.43
101351	113.47	3	"M"	37.8233333333333
101352	63.7	2	"M"	31.85
101353	87.08	2	"M"	43.54
101354	197.47	2	"M"	98.735
101355	134.91	3	"F"	44.97
101356	403.36	2	"M"	201.68
101357	128.72	1	"F"	128.72
101358	30.79	2	"F"	15.395
101359	410.45	3	"M"	136.816666666667
101360	47.89	1	"M"	47.89
101361	176.37	2	"F"	88.185
101362	272.78	4	"F"	68.195
101363	395.73	3	"F"	131.91
101364	371.32	1	"F"	371.32
101365	128.9	3	"M"	42.9666666666667
101366	208.04	2	"M"	104.02
101367	1294.44	4	"M"	323.61
101368	159.44	2	"M"	79.72
101369	2035.2	17	"F"	119.717647058824
101370	37.96	2	"F"	18.98
101371	398.83	3	"F"	132.943333333333
101372	134.15	2	"F"	67.075
101373	165.88	2	"F"	82.94
101374	464.83	4	"M"	116.2075
101375	579.18	5	"F"	115.836
101376	38.69011804	2	"F"	19.34505902
101377	244.07	2	"M"	122.035
101378	69.36	2	"F"	34.68
101379	175.27	2	"F"	87.635
101380	48.85221016	1	"F"	48.85221016
101381	189.71	3	"F"	63.2366666666667
101382	234.64	3	"M"	78.2133333333333
101383	299.88	3	"M"	99.96
101384	48.61	1	"M"	48.61
101385	377.95	2	"M"	188.975
101386	60.03	3	"F"	20.01
101387	139.13	1	"M"	139.13
101388	31.29	2	"M"	15.645
101389	331.02	4	"M"	82.755
101390	191.18	2	"F"	95.59
101391	136.85	2	"M"	68.425
101392	475.77	4	"M"	118.9425
101393	283.39	3	"F"	94.4633333333333
101394	326.76	2	"F"	163.38
101395	64.63	2	"F"	32.315
101396	219.16	3	"F"	73.0533333333333
101397	332.85	2	"M"	166.425
101398	358.47	3	"M"	119.49
101399	49.09	2	"M"	24.545
101400	632.84	3	"M"	210.946666666667
101401	117.03	3	"M"	39.01
101402	104.5	1	"M"	104.5
101403	78.61	1	"M"	78.61
101404	817.79	3	"F"	272.596666666667
101405	253.62	3	"M"	84.54
101406	582.12	5	"M"	116.424
101407	179.94	2	"F"	89.97
101408	107.88	2	"M"	53.94
101409	98.19	2	"M"	49.095
101410	80.45	1	"M"	80.45
101411	1028.15	6	"F"	171.358333333333
101412	65.00223617	2	"F"	32.501118085
101413	114.4	2	"M"	57.2
101414	412.15	1	"F"	412.15
101415	268.8	2	"F"	134.4
101416	187.51	3	"F"	62.5033333333333
101417	396.29	3	"M"	132.096666666667
101418	282.67	2	"F"	141.335
101419	569.59	5	"F"	113.918
101420	1091.17	6	"M"	181.861666666667
101421	187.28	2	"F"	93.64
101422	36.78	2	"M"	18.39
101423	343.48	3	"M"	114.493333333333
101424	490.97	4	"F"	122.7425
101425	74.31909648	2	"M"	37.15954824
101426	222.86	3	"M"	74.2866666666667
101427	50.41724558	2	"M"	25.20862279
101428	172.12	3	"M"	57.3733333333333
101429	408.7	2	"F"	204.35
101430	324	1	"F"	324
101431	227.04	2	"M"	113.52
101432	179.62	3	"M"	59.8733333333333
101433	96.27	1	"F"	96.27
101434	96.21	2	"F"	48.105
101435	138.83	2	"F"	69.415
101436	108.6	2	"M"	54.3
101437	880.74	6	"M"	146.79
101438	31.06	2	"M"	15.53
101439	393.83	1	"M"	393.83
101440	73.96353435	2	"F"	36.981767175
101441	47.53	1	"M"	47.53
101442	206.44	4	"F"	51.61
101443	167.32	3	"M"	55.7733333333333
101444	322.19	4	"M"	80.5475
101445	72.27011324	1	"F"	72.27011324
101446	118.31	2	"F"	59.155
101447	261.06	2	"F"	130.53
101448	66.59	1	"M"	66.59
101449	144.22	2	"M"	72.11
101450	295.4	2	"F"	147.7
101451	1049.4	7	"M"	149.914285714286
101452	51.21	1	"M"	51.21
101453	48.02	1	"M"	48.02
101454	82.52	1	"M"	82.52
101455	752.9	4	"F"	188.225
101456	75.65	3	"M"	25.2166666666667
101457	55.52	1	"M"	55.52
101458	64.94	1	"M"	64.94
101459	381.86	3	"M"	127.286666666667
101460	198.13	2	"F"	99.065
101461	367.14	2	"F"	183.57
101462	96.39772141	2	"M"	48.198860705
101463	136.93	3	"F"	45.6433333333333
101464	158.01	2	"M"	79.005
101465	33.84	1	"M"	33.84
101466	70.04	1	"M"	70.04
101467	58.68	2	"M"	29.34
101468	262.64	3	"M"	87.5466666666667
101469	45.02	1	"F"	45.02
101470	177.67	3	"F"	59.2233333333333
101471	158.36	1	"F"	158.36
101472	142.97	2	"F"	71.485
101473	194.03	1	"M"	194.03
101474	36.99672141	2	"F"	18.498360705
101475	174.37	3	"F"	58.1233333333333
101476	83.60498314	1	"F"	83.60498314
101477	95.18	3	"F"	31.7266666666667
101478	126	2	"F"	63
101479	139.6	1	"M"	139.6
101480	129.73	2	"M"	64.865
101481	62.48	2	"F"	31.24
101482	95.35	1	"M"	95.35
101483	466.37	2	"M"	233.185
101484	316.14	4	"F"	79.035
101485	104.46	2	"F"	52.23
101486	147.28	3	"M"	49.0933333333333
101487	87.35	1	"F"	87.35
101488	31.42	2	"M"	15.71
101489	127.17	1	"F"	127.17
101490	61.87	3	"M"	20.6233333333333
101491	248.6	1	"F"	248.6
101492	175.21	1	"M"	175.21
101493	394.76	3	"F"	131.586666666667
101494	561.26	2	"M"	280.63
101495	139.22	2	"M"	69.61
101496	30.2	2	"M"	15.1
101497	33.8	2	"F"	16.9
101498	226.5	2	"F"	113.25
101499	171.45	2	"M"	85.725
101500	1075.42	9	"M"	119.491111111111
101501	110.93	2	"M"	55.465
101502	347.65	2	"F"	173.825
101503	161.28	2	"M"	80.64
101504	121.61	1	"F"	121.61
101505	415.19	2	"M"	207.595
101506	221.83	1	"M"	221.83
101507	799.16	6	"M"	133.193333333333
101508	31.59	1	"M"	31.59
101509	888.78	4	"F"	222.195
101510	149.46	1	"F"	149.46
101511	91.39424711	1	"F"	91.39424711
101512	35.12589417	1	"M"	35.12589417
101513	212.49	3	"M"	70.83
101514	163.37	2	"M"	81.685
101515	146.21	3	"M"	48.7366666666667
101516	451.52	2	"F"	225.76
101517	87.76	3	"F"	29.2533333333333
101518	58.76	2	"M"	29.38
101519	540.39	4	"M"	135.0975
101520	147.92	3	"M"	49.3066666666667
101521	38.45	2	"M"	19.225
101522	63.37	3	"M"	21.1233333333333
101523	55.72	3	"F"	18.5733333333333
101524	202.21	2	"F"	101.105
101525	90.74669982	2	"M"	45.37334991
101526	59.04370942	2	"F"	29.52185471
101527	100.03	2	"F"	50.015
101528	57.7	1	"F"	57.7
101529	166.45	2	"M"	83.225
101530	39.94	1	"F"	39.94
101531	52.41	1	"F"	52.41
101532	77.34	1	"F"	77.34
101533	224.5	2	"M"	112.25
101534	116.34	3	"M"	38.78
101535	260.44	3	"M"	86.8133333333333
101536	387.67	2	"M"	193.835
101537	122.2	3	"F"	40.7333333333333
101538	68.05	1	"M"	68.05
101539	51.77435183	2	"M"	25.887175915
101540	140.62	2	"F"	70.31
101541	563.5	2	"F"	281.75
101542	249.21	3	"F"	83.07
101543	280.01	3	"F"	93.3366666666667
101544	146.97	2	"F"	73.485
101545	149.85	2	"F"	74.925
101546	76.78	2	"F"	38.39
101547	62.75867991	2	"F"	31.379339955
101548	224.13	2	"M"	112.065
101549	381.76	3	"M"	127.253333333333
101550	223.11	2	"F"	111.555
101551	443.55	2	"F"	221.775
101552	854.74	5	"M"	170.948
101553	113.13	2	"M"	56.565
101554	103.16	2	"M"	51.58
101555	47.56	1	"F"	47.56
101556	41.46	2	"M"	20.73
101557	475.68	2	"M"	237.84
101558	171.2	2	"M"	85.6
101559	247.28	2	"F"	123.64
